1,1,15882
1,1,15885
6,1,15927
6,1,15936
2,1,15948
2,1,15949
7,2,15959
7,1,15963
6,1,15973
3,1,15974
3,1,15975
2,1,15976
2,1,15977
2,1,15978
3,1,15988
0,1,15989
2,1,15982
6,1,15986
6,1,15990
2,1,16006
6,1,16070
6,1,16071
2,1,16081
4,1,15972
2,1,16096
1,2,16108
3,1,16124
4,1,16127
5,1,16132
2,1,16143
1,2,16145
2,1,16196
6,1,16179
0,5,16202
3,1,16204
3,2,16205
6,2,16214
6,2,16212
6,1,16221
6,2,16228
6,1,16225
6,2,16247
6,1,16248
2,1,16249
2,1,16254
2,1,16268
2,1,16266
2,1,16267
3,1,16276
6,1,16285
5,1,16286
6,1,16296
3,1,16302
2,1,16298
1,1,16347
1,2,16144
2,1,16353
2,1,16355
3,1,16360
2,1,16370
3,3,16374
6,1,16376
5,1,16399
3,1,16408
2,2,16409
1,1,16422
5,1,16392
6,1,16394
3,1,16432
2,1,16433
2,1,16439
6,1,16452
2,1,16484
6,2,16491
6,1,16495
6,1,16489
6,1,16490
4,2,16496
6,1,16499
6,1,16505
7,1,16519
7,1,16529
7,2,16530
6,1,16532
6,1,16535
6,1,16536
6,1,16538
0,4,16563
6,1,16564
6,1,16571
4,1,16574
6,2,16641
1,1,16642
1,1,16646
6,2,16680
6,1,16682
7,1,16686
2,1,16687
2,1,16699
6,1,16700
6,1,16703
1,1,16709
6,1,16710
2,1,16715
2,1,16725
6,1,16726
6,1,16727
3,1,16795
2,1,16804
7,1,16812
2,1,16819
2,1,16820
7,1,16825
7,1,16826
6,1,16827
1,1,16834
2,1,16840
2,1,16843
6,1,16862
6,1,16867
2,1,16868
2,1,16869
2,1,16871
2,1,16886
4,2,16939
6,1,16943
5,1,16944
2,1,16946
2,1,16948
6,2,16956
3,1,16965
6,1,16970
2,2,16979
2,1,16998
5,1,16993
4,1,16995
2,3,17005
3,1,17008
3,1,17009
3,1,17011
4,1,17012
2,1,17014
2,1,17070
7,1,17076
6,2,16649
6,1,17081
6,1,17082
1,1,17092
2,1,17094
2,1,17108
2,1,17163
2,1,17216
3,2,17217
6,2,17231
0,1,17235
1,1,17244
1,1,17249
6,1,17250
6,1,17251
6,2,17268
3,1,17269
6,1,17272
3,1,17275
6,1,17281
2,2,17299
2,1,17349
6,2,17357
6,1,17354
2,1,17359
7,2,17367
6,2,17380
6,1,17374
2,1,17383
2,1,17382
2,1,17386
2,1,17401
2,2,17398
2,2,17402
6,2,17409
3,1,17410
5,1,17416
4,1,17425
6,1,17388
3,1,17430
3,1,17434
3,1,17452
4,1,17454
6,2,17495
0,3,17178
6,1,17507
3,2,17515
3,1,17520
2,3,17526
0,3,17528
1,1,17534
1,1,17536
1,1,17539
2,1,17541
6,1,17542
2,1,17563
2,1,17564
6,3,17565
3,1,17566
2,1,17568
7,2,17578
2,1,17579
2,2,17638
2,2,17639
4,1,17646
7,2,17658
2,1,17659
2,2,17660
3,1,17663
3,1,17668
3,1,17683
2,3,17685
2,1,17690
6,1,17692
2,1,17700
2,1,17721
6,1,17723
2,1,17724
2,1,17726
2,1,17742
2,1,17802
5,2,17798
0,1,17799
2,1,17804
1,1,17820
1,1,17821
6,1,17825
2,1,17829
2,1,17834
2,1,17837
2,2,17839
3,1,17840
2,1,17842
6,1,17851
2,1,17853
2,1,17854
6,1,17877
6,1,17930
2,1,17931
6,1,17540
0,2,17642
6,2,17945
6,1,17948
7,2,17951
7,1,17953
7,1,17956
2,1,17958
2,1,17959
2,2,17960
2,1,17962
2,1,17963
2,1,17964
2,1,17966
2,1,17967
2,1,17972
2,1,17973
2,1,17977
2,1,17978
2,1,17981
2,2,17986
6,1,18016
4,1,18018
1,1,18082
6,1,18088
2,1,18096
6,1,18098
1,1,18116
6,1,18120
3,1,18124
7,1,18136
5,1,18137
1,1,18139
3,1,18143
2,1,18149
2,1,18150
2,1,18163
5,2,18151
3,1,18155
3,1,18182
0,3,18223
6,2,18231
6,2,18242
2,1,18262
6,1,18272
3,1,18273
6,1,18274
1,1,18275
2,1,18296
2,1,18285
2,1,18356
2,2,18371
7,2,18377
6,1,18378
1,1,18379
0,5,18388
6,1,18392
0,1,18398
0,2,18412
2,2,18403
2,1,18404
1,1,18414
5,1,18415
3,1,18417
2,2,18423
4,1,18424
2,1,18425
6,1,18445
6,1,18447
6,1,18491
1,1,18503
1,1,18513
2,3,18516
6,1,18545
7,1,18543
4,1,18547
1,1,18548
6,2,18549
3,1,18550
4,2,18555
2,1,18557
3,1,18560
3,1,18569
0,2,18570
2,1,18577
6,1,18584
6,1,18675
3,1,18679
1,1,18683
2,1,18689
6,1,18702
2,3,18707
2,1,18712
4,1,18715
6,1,18728
2,1,19123
3,1,19153
2,1,19163
2,1,19164
2,1,19179
2,1,19212
6,2,19216
6,1,19252
6,1,19308
6,1,19309
4,2,19523
0,4,19524
6,3,19651
7,1,19704
2,1,19705
6,3,19795
0,1,19798
1,1,19806
2,1,19813
6,2,19818
2,1,19819
7,1,19821
6,1,19822
2,1,19827
2,1,19828
1,1,19838
2,1,19840
7,1,19878
6,2,19941
7,1,19958
2,1,19964
2,1,19977
2,1,19983
1,1,19991
2,1,20013
2,1,20014
2,1,20015
5,1,20016
5,1,20017
2,1,20018
2,2,20075
3,1,20081
2,1,20091
2,1,20094
5,2,20127
6,2,20129
3,1,20153
2,1,20161
2,1,20182
3,2,20258
1,1,20272
0,1,20321
4,1,20312
5,1,20326
7,2,20379
5,1,20383
6,3,20386
3,3,20387
0,1,20388
0,1,20391
1,1,20404
2,2,20418
2,1,20444
3,1,20453
0,4,20456
3,2,20517
0,2,20522
0,1,20524
2,1,20545
3,1,20547
6,1,20548
5,1,20564
4,3,20461
1,1,20588
2,1,20591
3,1,20609
0,1,20601
2,1,20654
3,1,20676
2,1,20677
2,1,20678
6,1,20688
7,1,20692
6,1,20699
2,1,20708
5,1,20725
2,1,20812
5,2,20987
2,1,21042
2,1,21049
6,3,21089
3,2,21107
5,2,21155
2,1,21160
7,1,21161
2,1,21175
2,1,21176
6,1,21180
6,1,21185
6,1,21206
2,1,21251
6,2,21257
2,1,21264
2,1,21265
5,1,21310
5,2,21393
2,1,21402
2,1,21406
2,1,21431
2,1,21438
4,1,21440
2,1,21454
0,1,21446
2,3,21452
3,1,21453
6,1,21455
6,2,21465
3,3,21536
6,1,21545
0,2,21546
2,1,21547
2,3,21555
2,1,21570
7,1,21558
7,1,21565
3,2,21566
2,1,21567
3,2,21569
6,1,21571
6,1,21574
2,1,21575
1,2,21578
2,1,21581
4,1,21586
6,2,21597
2,1,21608
3,2,21609
2,1,21616
2,1,21669
2,1,21670
2,1,21677
2,1,21679
1,1,21680
2,1,21681
3,2,21684
3,3,21692
1,1,21705
6,1,21693
2,1,21696
2,1,21697
2,1,21698
2,1,21699
2,1,21700
0,3,21711
2,1,21701
1,1,21702
1,1,21703
2,2,21706
0,1,21704
2,1,21720
7,1,21721
7,1,21722
6,1,21727
6,1,21729
2,1,21743
2,1,21744
2,1,21745
6,1,21752
1,1,21754
6,1,21762
6,1,21794
6,1,21809
3,3,21812
4,1,21815
2,1,21826
3,3,21829
6,2,21837
7,1,21839
5,1,21840
1,1,21845
6,2,21848
2,1,21849
3,1,21850
3,2,21853
2,1,21856
1,1,21865
1,1,21870
2,1,21873
6,1,21961
6,1,21963
2,1,21964
2,1,21965
2,1,21977
2,1,21978
4,1,21982
2,1,21985
2,1,21986
2,1,21987
2,1,21988
2,2,21989
6,3,21991
5,1,22054
6,1,22108
2,3,22120
3,3,22122
2,1,22124
1,1,22133
2,1,22154
4,3,22163
5,1,22164
2,1,22165
2,1,22171
2,2,22180
5,1,22181
2,1,22189
6,1,22190
2,2,22194
6,2,22198
6,2,22225
1,1,22243
0,2,22259
7,2,22271
6,2,22273
6,2,22276
0,3,22278
1,1,22245
4,1,22283
5,2,22288
2,1,22293
2,1,22295
2,4,22303
6,1,22304
2,1,22307
2,1,22308
2,1,22344
2,1,22407
2,1,22411
2,4,22413
3,1,22414
1,1,22423
6,1,22438
0,2,22428
2,2,22429
3,1,22435
6,3,22436
3,1,22437
7,1,22439
6,1,22441
2,4,22442
6,2,22468
2,1,22474
2,1,22475
2,2,22481
0,2,22488
5,1,22489
